File.Paths,fname,date,stn,day,daytime,select3,survey,sw,gid,sw2,mountpath
/content/drive/MyDrive/Colab Notebooks/Mega Survey 2020 Data /MEGASURVEY Acoustics - #2/MS#130/SWIFT_004/SWIFT_2020-04-02/SWIFT_20200402_062001.wav,SWIFT_20200402_062001,2020-04-02 06:20:01,MS#130,200402,FALSE,FALSE,MEGASURVEY Acoustics - #2,8,41,0,Colab Notebooks/Mega Survey 2020 Data /MEGASURVEY Acoustics - #2/MS#130/SWIFT_004/SWIFT_2020-04-02/SWIFT_20200402_062001.wav
/content/drive/MyDrive/Colab Notebooks/Mega Survey 2020 Data /MEGASURVEY Acoustics - #2/MS#130/SWIFT_004/SWIFT_2020-04-02/SWIFT_20200402_060000.wav,SWIFT_20200402_060000,2020-04-02 06:00:00,MS#130,200402,FALSE,FALSE,MEGASURVEY Acoustics - #2,8,41,0,Colab Notebooks/Mega Survey 2020 Data /MEGASURVEY Acoustics - #2/MS#130/SWIFT_004/SWIFT_2020-04-02/SWIFT_20200402_060000.wav
/content/drive/MyDrive/Colab Notebooks/Mega Survey 2020 Data /MEGASURVEY Acoustics - #2/MS#130/SWIFT_004/SWIFT_2020-04-02/SWIFT_20200402_064004.wav,SWIFT_20200402_064004,2020-04-02 06:40:04,MS#130,200402,FALSE,FALSE,MEGASURVEY Acoustics - #2,8,41,0,Colab Notebooks/Mega Survey 2020 Data /MEGASURVEY Acoustics - #2/MS#130/SWIFT_004/SWIFT_2020-04-02/SWIFT_20200402_064004.wav
/content/drive/MyDrive/Colab Notebooks/Mega Survey 2020 Data /MEGASURVEY Acoustics - #2/MS#130/SWIFT_004/SWIFT_2020-04-02/SWIFT_20200402_070004.wav,SWIFT_20200402_070004,2020-04-02 07:00:04,MS#130,200402,TRUE,FALSE,MEGASURVEY Acoustics - #2,8,41,0,Colab Notebooks/Mega Survey 2020 Data /MEGASURVEY Acoustics - #2/MS#130/SWIFT_004/SWIFT_2020-04-02/SWIFT_20200402_070004.wav
/content/drive/MyDrive/Colab Notebooks/Mega Survey 2020 Data /MEGASURVEY Acoustics - #2/MS#130/SWIFT_004/SWIFT_2020-04-02/SWIFT_20200402_072005.wav,SWIFT_20200402_072005,2020-04-02 07:20:05,MS#130,200402,TRUE,FALSE,MEGASURVEY Acoustics - #2,8,41,0,Colab Notebooks/Mega Survey 2020 Data /MEGASURVEY Acoustics - #2/MS#130/SWIFT_004/SWIFT_2020-04-02/SWIFT_20200402_072005.wav
/content/drive/MyDrive/Colab Notebooks/Mega Survey 2020 Data /MEGASURVEY Acoustics - #2/MS#130/SWIFT_004/SWIFT_2020-04-02/SWIFT_20200402_074008.wav,SWIFT_20200402_074008,2020-04-02 07:40:08,MS#130,200402,TRUE,FALSE,MEGASURVEY Acoustics - #2,8,41,0,Colab Notebooks/Mega Survey 2020 Data /MEGASURVEY Acoustics - #2/MS#130/SWIFT_004/SWIFT_2020-04-02/SWIFT_20200402_074008.wav
/content/drive/MyDrive/Colab Notebooks/Mega Survey 2020 Data /MEGASURVEY Acoustics - #2/MS#130/SWIFT_004/SWIFT_2020-04-02/SWIFT_20200402_080009.wav,SWIFT_20200402_080009,2020-04-02 08:00:09,MS#130,200402,TRUE,FALSE,MEGASURVEY Acoustics - #2,8,41,0,Colab Notebooks/Mega Survey 2020 Data /MEGASURVEY Acoustics - #2/MS#130/SWIFT_004/SWIFT_2020-04-02/SWIFT_20200402_080009.wav
/content/drive/MyDrive/Colab Notebooks/Mega Survey 2020 Data /MEGASURVEY Acoustics - #2/MS#130/SWIFT_004/SWIFT_2020-04-02/SWIFT_20200402_082009.wav,SWIFT_20200402_082009,2020-04-02 08:20:09,MS#130,200402,TRUE,FALSE,MEGASURVEY Acoustics - #2,8,41,0,Colab Notebooks/Mega Survey 2020 Data /MEGASURVEY Acoustics - #2/MS#130/SWIFT_004/SWIFT_2020-04-02/SWIFT_20200402_082009.wav
/content/drive/MyDrive/Colab Notebooks/Mega Survey 2020 Data /MEGASURVEY Acoustics - #2/MS#130/SWIFT_004/SWIFT_2020-04-02/SWIFT_20200402_084012.wav,SWIFT_20200402_084012,2020-04-02 08:40:12,MS#130,200402,TRUE,FALSE,MEGASURVEY Acoustics - #2,8,41,0,Colab Notebooks/Mega Survey 2020 Data /MEGASURVEY Acoustics - #2/MS#130/SWIFT_004/SWIFT_2020-04-02/SWIFT_20200402_084012.wav
/content/drive/MyDrive/Colab Notebooks/Mega Survey 2020 Data /MEGASURVEY Acoustics - #2/MS#130/SWIFT_004/SWIFT_2020-04-02/SWIFT_20200402_150000.wav,SWIFT_20200402_150000,2020-04-02 15:00:00,MS#130,200402,TRUE,FALSE,MEGASURVEY Acoustics - #2,8,41,0,Colab Notebooks/Mega Survey 2020 Data /MEGASURVEY Acoustics - #2/MS#130/SWIFT_004/SWIFT_2020-04-02/SWIFT_20200402_150000.wav
/content/drive/MyDrive/Colab Notebooks/Mega Survey 2020 Data /MEGASURVEY Acoustics - #2/MS#130/SWIFT_004/SWIFT_2020-04-02/SWIFT_20200402_152001.wav,SWIFT_20200402_152001,2020-04-02 15:20:01,MS#130,200402,TRUE,FALSE,MEGASURVEY Acoustics - #2,8,41,0,Colab Notebooks/Mega Survey 2020 Data /MEGASURVEY Acoustics - #2/MS#130/SWIFT_004/SWIFT_2020-04-02/SWIFT_20200402_152001.wav
/content/drive/MyDrive/Colab Notebooks/Mega Survey 2020 Data /MEGASURVEY Acoustics - #2/MS#130/SWIFT_004/SWIFT_2020-04-02/SWIFT_20200402_154004.wav,SWIFT_20200402_154004,2020-04-02 15:40:04,MS#130,200402,TRUE,FALSE,MEGASURVEY Acoustics - #2,8,41,0,Colab Notebooks/Mega Survey 2020 Data /MEGASURVEY Acoustics - #2/MS#130/SWIFT_004/SWIFT_2020-04-02/SWIFT_20200402_154004.wav
/content/drive/MyDrive/Colab Notebooks/Mega Survey 2020 Data /MEGASURVEY Acoustics - #2/MS#130/SWIFT_004/SWIFT_2020-04-02/SWIFT_20200402_160004.wav,SWIFT_20200402_160004,2020-04-02 16:00:04,MS#130,200402,TRUE,FALSE,MEGASURVEY Acoustics - #2,8,41,0,Colab Notebooks/Mega Survey 2020 Data /MEGASURVEY Acoustics - #2/MS#130/SWIFT_004/SWIFT_2020-04-02/SWIFT_20200402_160004.wav
/content/drive/MyDrive/Colab Notebooks/Mega Survey 2020 Data /MEGASURVEY Acoustics - #2/MS#130/SWIFT_004/SWIFT_2020-04-02/SWIFT_20200402_164012.wav,SWIFT_20200402_164012,2020-04-02 16:40:12,MS#130,200402,TRUE,FALSE,MEGASURVEY Acoustics - #2,8,41,0,Colab Notebooks/Mega Survey 2020 Data /MEGASURVEY Acoustics - #2/MS#130/SWIFT_004/SWIFT_2020-04-02/SWIFT_20200402_164012.wav
/content/drive/MyDrive/Colab Notebooks/Mega Survey 2020 Data /MEGASURVEY Acoustics - #2/MS#130/SWIFT_004/SWIFT_2020-04-02/SWIFT_20200402_162010.wav,SWIFT_20200402_162010,2020-04-02 16:20:10,MS#130,200402,TRUE,FALSE,MEGASURVEY Acoustics - #2,8,41,0,Colab Notebooks/Mega Survey 2020 Data /MEGASURVEY Acoustics - #2/MS#130/SWIFT_004/SWIFT_2020-04-02/SWIFT_20200402_162010.wav
/content/drive/MyDrive/Colab Notebooks/Mega Survey 2020 Data /MEGASURVEY Acoustics - #2/MS#130/SWIFT_004/SWIFT_2020-04-02/SWIFT_20200402_170013.wav,SWIFT_20200402_170013,2020-04-02 17:00:13,MS#130,200402,TRUE,FALSE,MEGASURVEY Acoustics - #2,8,41,0,Colab Notebooks/Mega Survey 2020 Data /MEGASURVEY Acoustics - #2/MS#130/SWIFT_004/SWIFT_2020-04-02/SWIFT_20200402_170013.wav
/content/drive/MyDrive/Colab Notebooks/Mega Survey 2020 Data /MEGASURVEY Acoustics - #2/MS#130/SWIFT_004/SWIFT_2020-03-30/SWIFT_20200330_014002.wav,SWIFT_20200330_014002,2020-03-30 01:40:02,MS#130,200330,FALSE,TRUE,MEGASURVEY Acoustics - #2,8,41,0,Colab Notebooks/Mega Survey 2020 Data /MEGASURVEY Acoustics - #2/MS#130/SWIFT_004/SWIFT_2020-03-30/SWIFT_20200330_014002.wav
/content/drive/MyDrive/Colab Notebooks/Mega Survey 2020 Data /MEGASURVEY Acoustics - #2/MS#130/SWIFT_004/SWIFT_2020-03-30/SWIFT_20200330_010000.wav,SWIFT_20200330_010000,2020-03-30 01:00:00,MS#130,200330,FALSE,TRUE,MEGASURVEY Acoustics - #2,8,41,0,Colab Notebooks/Mega Survey 2020 Data /MEGASURVEY Acoustics - #2/MS#130/SWIFT_004/SWIFT_2020-03-30/SWIFT_20200330_010000.wav
/content/drive/MyDrive/Colab Notebooks/Mega Survey 2020 Data /MEGASURVEY Acoustics - #2/MS#130/SWIFT_004/SWIFT_2020-03-30/SWIFT_20200330_012000.wav,SWIFT_20200330_012000,2020-03-30 01:20:00,MS#130,200330,FALSE,TRUE,MEGASURVEY Acoustics - #2,8,41,0,Colab Notebooks/Mega Survey 2020 Data /MEGASURVEY Acoustics - #2/MS#130/SWIFT_004/SWIFT_2020-03-30/SWIFT_20200330_012000.wav
/content/drive/MyDrive/Colab Notebooks/Mega Survey 2020 Data /MEGASURVEY Acoustics - #2/MS#130/SWIFT_004/SWIFT_2020-03-30/SWIFT_20200330_060000.wav,SWIFT_20200330_060000,2020-03-30 06:00:00,MS#130,200330,FALSE,TRUE,MEGASURVEY Acoustics - #2,8,41,0,Colab Notebooks/Mega Survey 2020 Data /MEGASURVEY Acoustics - #2/MS#130/SWIFT_004/SWIFT_2020-03-30/SWIFT_20200330_060000.wav
/content/drive/MyDrive/Colab Notebooks/Mega Survey 2020 Data /MEGASURVEY Acoustics - #2/MS#130/SWIFT_004/SWIFT_2020-03-30/SWIFT_20200330_064001.wav,SWIFT_20200330_064001,2020-03-30 06:40:01,MS#130,200330,FALSE,TRUE,MEGASURVEY Acoustics - #2,8,41,0,Colab Notebooks/Mega Survey 2020 Data /MEGASURVEY Acoustics - #2/MS#130/SWIFT_004/SWIFT_2020-03-30/SWIFT_20200330_064001.wav
/content/drive/MyDrive/Colab Notebooks/Mega Survey 2020 Data /MEGASURVEY Acoustics - #2/MS#130/SWIFT_004/SWIFT_2020-03-30/SWIFT_20200330_062001.wav,SWIFT_20200330_062001,2020-03-30 06:20:01,MS#130,200330,FALSE,TRUE,MEGASURVEY Acoustics - #2,8,41,0,Colab Notebooks/Mega Survey 2020 Data /MEGASURVEY Acoustics - #2/MS#130/SWIFT_004/SWIFT_2020-03-30/SWIFT_20200330_062001.wav
/content/drive/MyDrive/Colab Notebooks/Mega Survey 2020 Data /MEGASURVEY Acoustics - #2/MS#130/SWIFT_004/SWIFT_2020-03-30/SWIFT_20200330_070003.wav,SWIFT_20200330_070003,2020-03-30 07:00:03,MS#130,200330,TRUE,TRUE,MEGASURVEY Acoustics - #2,8,41,0,Colab Notebooks/Mega Survey 2020 Data /MEGASURVEY Acoustics - #2/MS#130/SWIFT_004/SWIFT_2020-03-30/SWIFT_20200330_070003.wav
/content/drive/MyDrive/Colab Notebooks/Mega Survey 2020 Data /MEGASURVEY Acoustics - #2/MS#130/SWIFT_004/SWIFT_2020-03-30/SWIFT_20200330_074003.wav,SWIFT_20200330_074003,2020-03-30 07:40:03,MS#130,200330,TRUE,TRUE,MEGASURVEY Acoustics - #2,8,41,0,Colab Notebooks/Mega Survey 2020 Data /MEGASURVEY Acoustics - #2/MS#130/SWIFT_004/SWIFT_2020-03-30/SWIFT_20200330_074003.wav
/content/drive/MyDrive/Colab Notebooks/Mega Survey 2020 Data /MEGASURVEY Acoustics - #2/MS#130/SWIFT_004/SWIFT_2020-03-30/SWIFT_20200330_072003.wav,SWIFT_20200330_072003,2020-03-30 07:20:03,MS#130,200330,TRUE,TRUE,MEGASURVEY Acoustics - #2,8,41,0,Colab Notebooks/Mega Survey 2020 Data /MEGASURVEY Acoustics - #2/MS#130/SWIFT_004/SWIFT_2020-03-30/SWIFT_20200330_072003.wav
/content/drive/MyDrive/Colab Notebooks/Mega Survey 2020 Data /MEGASURVEY Acoustics - #2/MS#130/SWIFT_004/SWIFT_2020-03-30/SWIFT_20200330_080005.wav,SWIFT_20200330_080005,2020-03-30 08:00:05,MS#130,200330,TRUE,TRUE,MEGASURVEY Acoustics - #2,8,41,0,Colab Notebooks/Mega Survey 2020 Data /MEGASURVEY Acoustics - #2/MS#130/SWIFT_004/SWIFT_2020-03-30/SWIFT_20200330_080005.wav
/content/drive/MyDrive/Colab Notebooks/Mega Survey 2020 Data /MEGASURVEY Acoustics - #2/MS#130/SWIFT_004/SWIFT_2020-03-30/SWIFT_20200330_082005.wav,SWIFT_20200330_082005,2020-03-30 08:20:05,MS#130,200330,TRUE,TRUE,MEGASURVEY Acoustics - #2,8,41,0,Colab Notebooks/Mega Survey 2020 Data /MEGASURVEY Acoustics - #2/MS#130/SWIFT_004/SWIFT_2020-03-30/SWIFT_20200330_082005.wav
/content/drive/MyDrive/Colab Notebooks/Mega Survey 2020 Data /MEGASURVEY Acoustics - #2/MS#130/SWIFT_004/SWIFT_2020-03-30/SWIFT_20200330_084007.wav,SWIFT_20200330_084007,2020-03-30 08:40:07,MS#130,200330,TRUE,TRUE,MEGASURVEY Acoustics - #2,8,41,0,Colab Notebooks/Mega Survey 2020 Data /MEGASURVEY Acoustics - #2/MS#130/SWIFT_004/SWIFT_2020-03-30/SWIFT_20200330_084007.wav
/content/drive/MyDrive/Colab Notebooks/Mega Survey 2020 Data /MEGASURVEY Acoustics - #2/MS#130/SWIFT_004/SWIFT_2020-03-30/SWIFT_20200330_150000.wav,SWIFT_20200330_150000,2020-03-30 15:00:00,MS#130,200330,TRUE,TRUE,MEGASURVEY Acoustics - #2,8,41,0,Colab Notebooks/Mega Survey 2020 Data /MEGASURVEY Acoustics - #2/MS#130/SWIFT_004/SWIFT_2020-03-30/SWIFT_20200330_150000.wav
/content/drive/MyDrive/Colab Notebooks/Mega Survey 2020 Data /MEGASURVEY Acoustics - #2/MS#130/SWIFT_004/SWIFT_2020-03-30/SWIFT_20200330_152000.wav,SWIFT_20200330_152000,2020-03-30 15:20:00,MS#130,200330,TRUE,TRUE,MEGASURVEY Acoustics - #2,8,41,0,Colab Notebooks/Mega Survey 2020 Data /MEGASURVEY Acoustics - #2/MS#130/SWIFT_004/SWIFT_2020-03-30/SWIFT_20200330_152000.wav
/content/drive/MyDrive/Colab Notebooks/Mega Survey 2020 Data /MEGASURVEY Acoustics - #2/MS#130/SWIFT_004/SWIFT_2020-03-30/SWIFT_20200330_154001.wav,SWIFT_20200330_154001,2020-03-30 15:40:01,MS#130,200330,TRUE,TRUE,MEGASURVEY Acoustics - #2,8,41,0,Colab Notebooks/Mega Survey 2020 Data /MEGASURVEY Acoustics - #2/MS#130/SWIFT_004/SWIFT_2020-03-30/SWIFT_20200330_154001.wav
/content/drive/MyDrive/Colab Notebooks/Mega Survey 2020 Data /MEGASURVEY Acoustics - #2/MS#130/SWIFT_004/SWIFT_2020-03-30/SWIFT_20200330_160006.wav,SWIFT_20200330_160006,2020-03-30 16:00:06,MS#130,200330,TRUE,TRUE,MEGASURVEY Acoustics - #2,8,41,0,Colab Notebooks/Mega Survey 2020 Data /MEGASURVEY Acoustics - #2/MS#130/SWIFT_004/SWIFT_2020-03-30/SWIFT_20200330_160006.wav
/content/drive/MyDrive/Colab Notebooks/Mega Survey 2020 Data /MEGASURVEY Acoustics - #2/MS#130/SWIFT_004/SWIFT_2020-03-30/SWIFT_20200330_162008.wav,SWIFT_20200330_162008,2020-03-30 16:20:08,MS#130,200330,TRUE,TRUE,MEGASURVEY Acoustics - #2,8,41,0,Colab Notebooks/Mega Survey 2020 Data /MEGASURVEY Acoustics - #2/MS#130/SWIFT_004/SWIFT_2020-03-30/SWIFT_20200330_162008.wav
/content/drive/MyDrive/Colab Notebooks/Mega Survey 2020 Data /MEGASURVEY Acoustics - #2/MS#130/SWIFT_004/SWIFT_2020-03-30/SWIFT_20200330_172014.wav,SWIFT_20200330_172014,2020-03-30 17:20:14,MS#130,200330,TRUE,TRUE,MEGASURVEY Acoustics - #2,8,41,0,Colab Notebooks/Mega Survey 2020 Data /MEGASURVEY Acoustics - #2/MS#130/SWIFT_004/SWIFT_2020-03-30/SWIFT_20200330_172014.wav
/content/drive/MyDrive/Colab Notebooks/Mega Survey 2020 Data /MEGASURVEY Acoustics - #2/MS#130/SWIFT_004/SWIFT_2020-03-30/SWIFT_20200330_170008.wav,SWIFT_20200330_170008,2020-03-30 17:00:08,MS#130,200330,TRUE,TRUE,MEGASURVEY Acoustics - #2,8,41,0,Colab Notebooks/Mega Survey 2020 Data /MEGASURVEY Acoustics - #2/MS#130/SWIFT_004/SWIFT_2020-03-30/SWIFT_20200330_170008.wav
/content/drive/MyDrive/Colab Notebooks/Mega Survey 2020 Data /MEGASURVEY Acoustics - #2/MS#130/SWIFT_004/SWIFT_2020-03-30/SWIFT_20200330_164008.wav,SWIFT_20200330_164008,2020-03-30 16:40:08,MS#130,200330,TRUE,TRUE,MEGASURVEY Acoustics - #2,8,41,0,Colab Notebooks/Mega Survey 2020 Data /MEGASURVEY Acoustics - #2/MS#130/SWIFT_004/SWIFT_2020-03-30/SWIFT_20200330_164008.wav
/content/drive/MyDrive/Colab Notebooks/Mega Survey 2020 Data /MEGASURVEY Acoustics - #2/MS#130/SWIFT_004/SWIFT_2020-03-30/SWIFT_20200330_174014.wav,SWIFT_20200330_174014,2020-03-30 17:40:14,MS#130,200330,TRUE,TRUE,MEGASURVEY Acoustics - #2,8,41,0,Colab Notebooks/Mega Survey 2020 Data /MEGASURVEY Acoustics - #2/MS#130/SWIFT_004/SWIFT_2020-03-30/SWIFT_20200330_174014.wav
/content/drive/MyDrive/Colab Notebooks/Mega Survey 2020 Data /MEGASURVEY Acoustics - #2/MS#130/SWIFT_004/SWIFT_2020-03-27/SWIFT_20200327_010000.wav,SWIFT_20200327_010000,2020-03-27 01:00:00,MS#130,200327,FALSE,TRUE,MEGASURVEY Acoustics - #2,7,42,1,Colab Notebooks/Mega Survey 2020 Data /MEGASURVEY Acoustics - #2/MS#130/SWIFT_004/SWIFT_2020-03-27/SWIFT_20200327_010000.wav
/content/drive/MyDrive/Colab Notebooks/Mega Survey 2020 Data /MEGASURVEY Acoustics - #2/MS#130/SWIFT_004/SWIFT_2020-03-27/SWIFT_20200327_012000.wav,SWIFT_20200327_012000,2020-03-27 01:20:00,MS#130,200327,FALSE,TRUE,MEGASURVEY Acoustics - #2,7,42,1,Colab Notebooks/Mega Survey 2020 Data /MEGASURVEY Acoustics - #2/MS#130/SWIFT_004/SWIFT_2020-03-27/SWIFT_20200327_012000.wav
/content/drive/MyDrive/Colab Notebooks/Mega Survey 2020 Data /MEGASURVEY Acoustics - #2/MS#130/SWIFT_004/SWIFT_2020-03-27/SWIFT_20200327_014000.wav,SWIFT_20200327_014000,2020-03-27 01:40:00,MS#130,200327,FALSE,TRUE,MEGASURVEY Acoustics - #2,7,42,1,Colab Notebooks/Mega Survey 2020 Data /MEGASURVEY Acoustics - #2/MS#130/SWIFT_004/SWIFT_2020-03-27/SWIFT_20200327_014000.wav
/content/drive/MyDrive/Colab Notebooks/Mega Survey 2020 Data /MEGASURVEY Acoustics - #2/MS#130/SWIFT_004/SWIFT_2020-03-27/SWIFT_20200327_060000.wav,SWIFT_20200327_060000,2020-03-27 06:00:00,MS#130,200327,FALSE,TRUE,MEGASURVEY Acoustics - #2,7,42,1,Colab Notebooks/Mega Survey 2020 Data /MEGASURVEY Acoustics - #2/MS#130/SWIFT_004/SWIFT_2020-03-27/SWIFT_20200327_060000.wav
/content/drive/MyDrive/Colab Notebooks/Mega Survey 2020 Data /MEGASURVEY Acoustics - #2/MS#130/SWIFT_004/SWIFT_2020-03-27/SWIFT_20200327_062000.wav,SWIFT_20200327_062000,2020-03-27 06:20:00,MS#130,200327,FALSE,TRUE,MEGASURVEY Acoustics - #2,7,42,1,Colab Notebooks/Mega Survey 2020 Data /MEGASURVEY Acoustics - #2/MS#130/SWIFT_004/SWIFT_2020-03-27/SWIFT_20200327_062000.wav
/content/drive/MyDrive/Colab Notebooks/Mega Survey 2020 Data /MEGASURVEY Acoustics - #2/MS#130/SWIFT_004/SWIFT_2020-03-27/SWIFT_20200327_064001.wav,SWIFT_20200327_064001,2020-03-27 06:40:01,MS#130,200327,FALSE,TRUE,MEGASURVEY Acoustics - #2,7,42,1,Colab Notebooks/Mega Survey 2020 Data /MEGASURVEY Acoustics - #2/MS#130/SWIFT_004/SWIFT_2020-03-27/SWIFT_20200327_064001.wav
/content/drive/MyDrive/Colab Notebooks/Mega Survey 2020 Data /MEGASURVEY Acoustics - #2/MS#130/SWIFT_004/SWIFT_2020-03-27/SWIFT_20200327_070001.wav,SWIFT_20200327_070001,2020-03-27 07:00:01,MS#130,200327,TRUE,TRUE,MEGASURVEY Acoustics - #2,7,42,1,Colab Notebooks/Mega Survey 2020 Data /MEGASURVEY Acoustics - #2/MS#130/SWIFT_004/SWIFT_2020-03-27/SWIFT_20200327_070001.wav
/content/drive/MyDrive/Colab Notebooks/Mega Survey 2020 Data /MEGASURVEY Acoustics - #2/MS#130/SWIFT_004/SWIFT_2020-03-27/SWIFT_20200327_072002.wav,SWIFT_20200327_072002,2020-03-27 07:20:02,MS#130,200327,TRUE,TRUE,MEGASURVEY Acoustics - #2,7,42,1,Colab Notebooks/Mega Survey 2020 Data /MEGASURVEY Acoustics - #2/MS#130/SWIFT_004/SWIFT_2020-03-27/SWIFT_20200327_072002.wav
/content/drive/MyDrive/Colab Notebooks/Mega Survey 2020 Data /MEGASURVEY Acoustics - #2/MS#130/SWIFT_004/SWIFT_2020-03-27/SWIFT_20200327_074003.wav,SWIFT_20200327_074003,2020-03-27 07:40:03,MS#130,200327,TRUE,TRUE,MEGASURVEY Acoustics - #2,7,42,1,Colab Notebooks/Mega Survey 2020 Data /MEGASURVEY Acoustics - #2/MS#130/SWIFT_004/SWIFT_2020-03-27/SWIFT_20200327_074003.wav
/content/drive/MyDrive/Colab Notebooks/Mega Survey 2020 Data /MEGASURVEY Acoustics - #2/MS#130/SWIFT_004/SWIFT_2020-03-27/SWIFT_20200327_080003.wav,SWIFT_20200327_080003,2020-03-27 08:00:03,MS#130,200327,TRUE,TRUE,MEGASURVEY Acoustics - #2,7,42,1,Colab Notebooks/Mega Survey 2020 Data /MEGASURVEY Acoustics - #2/MS#130/SWIFT_004/SWIFT_2020-03-27/SWIFT_20200327_080003.wav
/content/drive/MyDrive/Colab Notebooks/Mega Survey 2020 Data /MEGASURVEY Acoustics - #2/MS#130/SWIFT_004/SWIFT_2020-03-27/SWIFT_20200327_084005.wav,SWIFT_20200327_084005,2020-03-27 08:40:05,MS#130,200327,TRUE,TRUE,MEGASURVEY Acoustics - #2,7,42,1,Colab Notebooks/Mega Survey 2020 Data /MEGASURVEY Acoustics - #2/MS#130/SWIFT_004/SWIFT_2020-03-27/SWIFT_20200327_084005.wav
/content/drive/MyDrive/Colab Notebooks/Mega Survey 2020 Data /MEGASURVEY Acoustics - #2/MS#130/SWIFT_004/SWIFT_2020-03-27/SWIFT_20200327_082005.wav,SWIFT_20200327_082005,2020-03-27 08:20:05,MS#130,200327,TRUE,TRUE,MEGASURVEY Acoustics - #2,7,42,1,Colab Notebooks/Mega Survey 2020 Data /MEGASURVEY Acoustics - #2/MS#130/SWIFT_004/SWIFT_2020-03-27/SWIFT_20200327_082005.wav
/content/drive/MyDrive/Colab Notebooks/Mega Survey 2020 Data /MEGASURVEY Acoustics - #2/MS#130/SWIFT_004/SWIFT_2020-03-27/SWIFT_20200327_150000.wav,SWIFT_20200327_150000,2020-03-27 15:00:00,MS#130,200327,TRUE,TRUE,MEGASURVEY Acoustics - #2,7,42,1,Colab Notebooks/Mega Survey 2020 Data /MEGASURVEY Acoustics - #2/MS#130/SWIFT_004/SWIFT_2020-03-27/SWIFT_20200327_150000.wav
/content/drive/MyDrive/Colab Notebooks/Mega Survey 2020 Data /MEGASURVEY Acoustics - #2/MS#130/SWIFT_004/SWIFT_2020-03-27/SWIFT_20200327_152000.wav,SWIFT_20200327_152000,2020-03-27 15:20:00,MS#130,200327,TRUE,TRUE,MEGASURVEY Acoustics - #2,7,42,1,Colab Notebooks/Mega Survey 2020 Data /MEGASURVEY Acoustics - #2/MS#130/SWIFT_004/SWIFT_2020-03-27/SWIFT_20200327_152000.wav
/content/drive/MyDrive/Colab Notebooks/Mega Survey 2020 Data /MEGASURVEY Acoustics - #2/MS#130/SWIFT_004/SWIFT_2020-03-27/SWIFT_20200327_162002.wav,SWIFT_20200327_162002,2020-03-27 16:20:02,MS#130,200327,TRUE,TRUE,MEGASURVEY Acoustics - #2,7,42,1,Colab Notebooks/Mega Survey 2020 Data /MEGASURVEY Acoustics - #2/MS#130/SWIFT_004/SWIFT_2020-03-27/SWIFT_20200327_162002.wav
/content/drive/MyDrive/Colab Notebooks/Mega Survey 2020 Data /MEGASURVEY Acoustics - #2/MS#130/SWIFT_004/SWIFT_2020-03-27/SWIFT_20200327_160001.wav,SWIFT_20200327_160001,2020-03-27 16:00:01,MS#130,200327,TRUE,TRUE,MEGASURVEY Acoustics - #2,7,42,1,Colab Notebooks/Mega Survey 2020 Data /MEGASURVEY Acoustics - #2/MS#130/SWIFT_004/SWIFT_2020-03-27/SWIFT_20200327_160001.wav
/content/drive/MyDrive/Colab Notebooks/Mega Survey 2020 Data /MEGASURVEY Acoustics - #2/MS#130/SWIFT_004/SWIFT_2020-03-27/SWIFT_20200327_164003.wav,SWIFT_20200327_164003,2020-03-27 16:40:03,MS#130,200327,TRUE,TRUE,MEGASURVEY Acoustics - #2,7,42,1,Colab Notebooks/Mega Survey 2020 Data /MEGASURVEY Acoustics - #2/MS#130/SWIFT_004/SWIFT_2020-03-27/SWIFT_20200327_164003.wav
/content/drive/MyDrive/Colab Notebooks/Mega Survey 2020 Data /MEGASURVEY Acoustics - #2/MS#130/SWIFT_004/SWIFT_2020-03-27/SWIFT_20200327_154001.wav,SWIFT_20200327_154001,2020-03-27 15:40:01,MS#130,200327,TRUE,TRUE,MEGASURVEY Acoustics - #2,7,42,1,Colab Notebooks/Mega Survey 2020 Data /MEGASURVEY Acoustics - #2/MS#130/SWIFT_004/SWIFT_2020-03-27/SWIFT_20200327_154001.wav
/content/drive/MyDrive/Colab Notebooks/Mega Survey 2020 Data /MEGASURVEY Acoustics - #2/MS#130/SWIFT_004/SWIFT_2020-03-27/SWIFT_20200327_170003.wav,SWIFT_20200327_170003,2020-03-27 17:00:03,MS#130,200327,TRUE,TRUE,MEGASURVEY Acoustics - #2,7,42,1,Colab Notebooks/Mega Survey 2020 Data /MEGASURVEY Acoustics - #2/MS#130/SWIFT_004/SWIFT_2020-03-27/SWIFT_20200327_170003.wav
/content/drive/MyDrive/Colab Notebooks/Mega Survey 2020 Data /MEGASURVEY Acoustics - #2/MS#130/SWIFT_004/SWIFT_2020-03-27/SWIFT_20200327_172005.wav,SWIFT_20200327_172005,2020-03-27 17:20:05,MS#130,200327,TRUE,TRUE,MEGASURVEY Acoustics - #2,7,42,1,Colab Notebooks/Mega Survey 2020 Data /MEGASURVEY Acoustics - #2/MS#130/SWIFT_004/SWIFT_2020-03-27/SWIFT_20200327_172005.wav
